Equatorial Guinea	Gabon	472
Eritrea	Djibouti	433
Eritrea	Ethiopia	3582
Eritrea	Sudan	2365
Estonia	Latvia	638
Estonia	Russia	620
Ethiopia	Djibouti	5578
Ethiopia	Eritrea	16848
Ethiopia	Kenya	14140
Ethiopia	Somalia	26747
Ethiopia	South Sudan	21186
Ethiopia	Sudan	12134
European Union	Albania	11594
European Union	Andorra	4933
European Union	Belarus	43168
European Union	Croatia	41071
European Union	Holy See (Vatican City)	123
European Union	Liechtenstein	1439
European Union	Macedonia	16198
European Union	Moldova	18500
European Union	Monaco	164
European Union	Norway	96531
European Union	Russia	92790
European Union	San Marino	1603
European Union	Serbia	38851
European Union	Switzerland	74454
European Union	Turkey	18336
European Union	Ukraine	51678
Finland	Norway	1458
Finland	Russia	2691
Finland	Sweden	1120
France	Andorra	1325
France	Belgium	13391
France	Germany	10068
France	Italy	11465
France	Luxembourg	1662
France	Monaco	145
France	Spain	15559
France	Switzerland	12645
Gabon	Cameroon	179
Gabon	Congo, Republic of the	1317
Gabon	Equatorial Guinea	177
Gambia, The	Senegal	1926
Gaza Strip	Egypt	328
Gaza Strip	Israel	1488
Georgia	Armenia	596
Georgia	Azerbaijan	1165
Georgia	Russia	2433
Georgia	Turkey	743
Germany	Austria	17563
Germany	Belgium	2916
Germany	Czech Republic	15436
Germany	Denmark	3070
Germany	France	9165
Germany	Luxembourg	2807
Germany	Netherlands	12608
Germany	Poland	9801
Germany	Switzerland	7630
Ghana	Burkina Faso	6408
Ghana	Cote d'Ivoire	7664
Ghana	Togo	11687
Gibraltar	Spain	29
Greece	Albania	2058
Greece	Bulgaria	4582
Greece	Macedonia	2272
Greece	Turkey	1864
Guatemala	Belize	2337
Guatemala	El Salvador	1749
Guatemala	Honduras	2144
Guatemala	Mexico	8417
Guinea	Cote d'Ivoire	2314
Guinea	Guinea-Bissau	1194
Guinea	Liberia	1673
Guinea	Mali	3012
Guinea	Senegal	1029
Guinea	Sierra Leone	2252
Guinea-Bissau	Guinea	936
Guinea-Bissau	Senegal	758
Guyana	Brazil	328
Guyana	Suriname	210
Guyana	Venezuela	198
Haiti	Dominican Republic	9997
Holy See (Vatican City)	Italy	1
Honduras	El Salvador	2135
Honduras	Guatemala	1332
Honduras	Nicaragua	5132
Hong Kong	China	7113
Hungary	Austria	1512
Hungary	Croatia	1639
Hungary	Romania	1997
Hungary	Serbia	772
Hungary	Slovakia	2953
Hungary	Slovenia	443
Hungary	Ukraine	603
India	Bangladesh	368731
India	Bhutan	58666
India	Burma	130685
India	China	236711
India	Nepal	157570
India	Pakistan	283982
Indonesia	Malaysia	161271
Indonesia	Papua New Guinea	70647
Indonesia	Timor-Leste	21691
Iran	Afghanistan	12632
Iran	Armenia	603
Iran	Azerbaijan	9450
Iran	Iraq	21932
Iran	Pakistan	13153
Iran	Turkey	7324
Iran	Turkmenistan	15746
Iraq	Iran	13679
Iraq	Jordan	1531
Iraq	Kuwait	2173
Iraq	Saudi Arabia	6938
Iraq	Syria	5124
Iraq	Turkey	3140
Ireland	United Kingdom	4833
Israel	Egypt	1523
Israel	Gaza Strip	432
Israel	Jordan	2248
Israel	Lebanon	593
Israel	Syria	608
Israel	West Bank	2417
Italy	Austria	13572
Italy	France	15991
Italy	Holy See (Vatican City)	101
Italy	San Marino	1243
Italy	Slovenia	7324
Italy	Switzerland	23449
Jordan	Iraq	814
Jordan	Israel	1396
Jordan	Saudi Arabia	3324
Jordan	Syria	1723
Jordan	West Bank	673
Kazakhstan	China	2371
Kazakhstan	Kyrgyzstan	1628
Kazakhstan	Russia	10266
Kazakhstan	Turkmenistan	555
Kazakhstan	Uzbekistan	3129
Kenya	Ethiopia	11288
Kenya	Somalia	8906
Kenya	South Sudan	4127
Kenya	Tanzania	10090
Kenya	Uganda	10598
Korea, North	China	20908
Korea, North	Korea, South	3665
Korea, North	Russia	278
Korea, South	Korea, North	49040
Kosovo	Albania	292
Kosovo	Macedonia	417
Kosovo	Montenegro	198
Kosovo	Serbia	953
Kuwait	Iraq	1467
Kuwait	Saudi Arabia	1276
Kyrgyzstan	China	1303
Kyrgyzstan	Kazakhstan	1485
Kyrgyzstan	Tajikistan	1206
Kyrgyzstan	Uzbekistan	1610
Laos	Burma	307
Laos	Cambodia	716
Laos	China	613
Laos	Thailand	2380
Laos	Vietnam	2788
Latvia	Belarus	254
Latvia	Estonia	526
Latvia	Lithuania	860
Latvia	Russia	525
Lebanon	Israel	984
Lebanon	Syria	4898
Lesotho	South Africa	1942
Liberia	Cote d'Ivoire	1910
Liberia	Guinea	1448
Liberia	Sierra Leone	734
Libya	Algeria	1423
Libya	Chad	1511
Libya	Egypt	1605
Libya	Niger	492
Libya	Sudan	550
Libya	Tunisia	663
Liechtenstein	Austria	17
Liechtenstein	Switzerland	20
Lithuania	Belarus	1747
Lithuania	Latvia	1485
Lithuania	Poland	273
Luxembourg	Belgium	207
Luxembourg	France	110
Luxembourg	Germany	204
Macau	China	588
Macedonia	Albania	452
Macedonia	Bulgaria	404
Macedonia	Greece	584
Macedonia	Kosovo	399
Macedonia	Serbia	252
Malawi	Mozambique	9111
Malawi	Tanzania	3114
Malawi	Zambia	5152
Malaysia	Brunei	2917
Malaysia	Indonesia	20630
Malaysia	Thailand	6526
Mali	Algeria	2828
Mali	Burkina Faso	2757
Mali	Cote d'Ivoire	1246
Mali	Guinea	2210
Mali	Mauritania	4653
Mali	Niger	1744
Mali	Senegal	1018
Mauritania	Algeria	323
Mauritania	Mali	1572
Mauritania	Senegal	522
Mauritania	Western Sahara	1100
Mexico	Belize	7564
Mexico	Guatemala	26255
Mexico	United States	86467
Moldova	Romania	1298
Moldova	Ukraine	2285
Monaco	France	31
Mongolia	China	1692
Mongolia	Russia	1261
Montenegro	Albania	178
Montenegro	Bosnia and Herzegovina	231
Montenegro	Croatia	18
Montenegro	Kosovo	73
Montenegro	Serbia	150
Morocco	Algeria	26739
Morocco	Western Sahara	6248
Mozambique	Malawi	7733
Mozambique	South Africa	2561
Mozambique	Swaziland	558
Mozambique	Tanzania	4336
Mozambique	Zambia	2266
Mozambique	Zimbabwe	7238
Namibia	Angola	743
Namibia	Botswana	804
Namibia	South Africa	524
Namibia	Zambia	127
Nepal	China	13625
Nepal	India	17362
Netherlands	Belgium	7661
Netherlands	Germany	9216
Nicaragua	Costa Rica	1461
Nicaragua	Honduras	4388
Niger	Algeria	2847
Niger	Benin	829
Niger	Burkina Faso	1862
Niger	Chad	3581
Niger	Libya	1024
Niger	Mali	2509
Niger	Nigeria	4814
Nigeria	Benin	32012
Nigeria	Cameroon	78151
Nigeria	Chad	3363
Nigeria	Niger	63629
Norway	Finland	1422
Norway	Russia	383
Norway	Sweden	3342
Oman	Saudi Arabia	1357
Oman	United Arab Emirates	1256
Oman	Yemen	606
Pakistan	Afghanistan	72177
Pakistan	China	11840
Pakistan	India	86233
Pakistan	Iran	25924
Panama	Colombia	1781
Panama	Costa Rica	1828
Papua New Guinea	Indonesia	6553
Paraguay	Argentina	3645
Paraguay	Bolivia	1084
Paraguay	Brazil	1974
Peru	Bolivia	5174
Peru	Brazil	11351
Peru	Chile	717
Peru	Colombia	6378
Peru	Ecuador	6527
Poland	Belarus	5455
Poland	Czech Republic	10168
Poland	Germany	6503
Poland	Lithuania	1455
Poland	Slovakia	7521
Poland	Ukraine	7244
Portugal	Spain	10814
Qatar	Saudi Arabia	2123
Romania	Bulgaria	4623
Romania	Hungary	3240
Romania	Moldova	5219
Romania	Serbia	4057
Romania	Ukraine	4592
Russia	Azerbaijan	2200
Russia	Belarus	8539
Russia	China	26898
Russia	Estonia	2109
Russia	Finland	8519
Russia	Georgia	5818
Russia	Kazakhstan	49748
Russia	Korea, North	117
Russia	Latvia	2161
Russia	Mongolia	22466
Russia	Norway	1243
Russia	Ukraine	12652
Rwanda	Burundi	4179
Rwanda	Congo, Democratic Republic of the	2932
Rwanda	Tanzania	2945
Rwanda	Uganda	2282
Saint Martin	Sint Maarten	32
San Marino	Italy	33
Saudi Arabia	Iraq	5191
Saudi Arabia	Jordan	4679
Saudi Arabia	Kuwait	1415
Saudi Arabia	Oman	4212
Saudi Arabia	Qatar	557
Saudi Arabia	United Arab Emirates	2925
Saudi Arabia	Yemen	8366
Senegal	Gambia, The	3805
Senegal	Guinea	1844
Senegal	Guinea-Bissau	1732
Senegal	Mali	2484
Senegal	Mauritania	3770
Serbia	Bosnia and Herzegovina	1071
Serbia	Bulgaria	1068
Serbia	Croatia	975
Serbia	Hungary	509
Serbia	Kosovo	1136
Serbia	Macedonia	314
Serbia	Montenegro	487
Serbia	Romania	1649
Sierra Leone	Guinea	4172
Sierra Leone	Liberia	1571
Sint Maarten	Saint Martin	40
Slovakia	Austria	360
Slovakia	Czech Republic	827
Slovakia	Hungary	2151
Slovakia	Poland	1773
Slovakia	Ukraine	333
Slovenia	Austria	491
Slovenia	Croatia	985
Slovenia	Hungary	154
Slovenia	Italy	358
Somalia	Djibouti	267
Somalia	Ethiopia	7171
Somalia	Kenya	2991
South Africa	Botswana	18164
South Africa	Lesotho	10203
South Africa	Mozambique	4576
South Africa	Namibia	9271
South Africa	Swaziland	4041
South Africa	Zimbabwe	2122
South Sudan	Central African Republic	2027
South Sudan	Congo, Democratic Republic of the	1372
South Sudan	Ethiopia	2496
South Sudan	Kenya	609
South Sudan	Sudan	4146
South Sudan	Uganda	913
Spain	Andorra	1555
Spain	France	15946
Spain	Gibraltar	25
Spain	Portugal	30213
Sudan	Central African Republic	905
Sudan	Chad	7300
Sudan	Egypt	6640
Sudan	Eritrea	3549
Sudan	Ethiopia	3871
Sudan	Libya	1988
Sudan	South Sudan	11229
Suriname	Brazil	155
Suriname	Guyana	251
Swaziland	Mozambique	281
Swaziland	South Africa	1139
Sweden	Finland	2397
Sweden	Norway	7327
Switzerland	Austria	720
Switzerland	France	2391
Switzerland	Germany	1585
Switzerland	Italy	3179
Switzerland	Liechtenstein	187
Syria	Iraq	4551
Syria	Israel	631
Syria	Jordan	2879
Syria	Lebanon	3062
Syria	Turkey	6830
Tajikistan	Afghanistan	2645
Tajikistan	China	930
Tajikistan	Kyrgyzstan	1918
Tajikistan	Uzbekistan	2558
Tanzania	Burundi	7027
Tanzania	Congo, Democratic Republic of the	5714
Tanzania	Kenya	9245
Tanzania	Malawi	6108
Tanzania	Mozambique	10021
Tanzania	Rwanda	2648
Tanzania	Uganda	4664
Tanzania	Zambia	4211
Thailand	Burma	28850
Thailand	Cambodia	9756
Thailand	Laos	22031
Thailand	Malaysia	7105
Timor-Leste	Indonesia	1202
Togo	Benin	2546
Togo	Burkina Faso	512
Togo	Ghana	4294
Tunisia	Algeria	7565
Tunisia	Libya	3373
Turkey	Armenia	9014
Turkey	Azerbaijan	493
Turkey	Bulgaria	6463
Turkey	Georgia	7913
Turkey	Greece	5565
Turkey	Iran	15478
Turkey	Iraq	10637
Turkey	Syria	26057
Turkmenistan	Afghanistan	1000
Turkmenistan	Iran	1428
Turkmenistan	Kazakhstan	514
Turkmenistan	Uzbekistan	2230
Uganda	Congo, Democratic Republic of the	11543
Uganda	Kenya	10714
Uganda	Rwanda	2264
Uganda	South Sudan	6252
Uganda	Tanzania	5146
Ukraine	Belarus	8817
Ukraine	Hungary	1016
Ukraine	Moldova	9539
Ukraine	Poland	3952
Ukraine	Romania	4770
Ukraine	Russia	15428
Ukraine	Slovakia	770
United Arab Emirates	Oman	3216
United Arab Emirates	Saudi Arabia	2413
United Kingdom	Ireland	63743
United States	Canada	235384
United States	Mexico	83508
Uruguay	Argentina	1133
Uruguay	Brazil	2200
Uzbekistan	Afghanistan	604
Uzbekistan	Kazakhstan	9779
Uzbekistan	Kyrgyzstan	5515
Uzbekistan	Tajikistan	5506
Uzbekistan	Turkmenistan	7525
Venezuela	Brazil	11713
Venezuela	Colombia	12831
Venezuela	Guyana	4325
Vietnam	Cambodia	23436
Vietnam	China	26250
Vietnam	Laos	43736
West Bank	Israel	1885
West Bank	Jordan	846
Western Sahara	Algeria	11
Western Sahara	Mauritania	423
Western Sahara	Morocco	120
Yemen	Oman	4784
Yemen	Saudi Arabia	21269
Zambia	Angola	2580
Zambia	Congo, Democratic Republic of the	5649
Zambia	Malawi	2052
Zambia	Mozambique	1063
Zambia	Namibia	591
Zambia	Tanzania	855
Zambia	Zimbabwe	1848
Zimbabwe	Botswana	3557
Zimbabwe	Mozambique	5980
Zimbabwe	South Africa	981
Zimbabwe	Zambia	3254
